id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458763607,770,1,2,78,15,dxq76zcvnokq07cszdx0i6kve,0,41.5,30.5,2022-09-11T14:39:35.109Z,2022-09-11T21:49:25Z,3775135629,178,,3773641319,141,31.2,3773641325,213,3.1,3773641323,212,7.9,3773630011,56,Back,3773641315,140,34.0,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763625,519,49,2,78,15,6tuibxq39fdryu8ou06wcm0q3,1,71.1,51.3,2022-09-11T14:39:35.659Z,2022-09-11T21:49:29Z,,,,,,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458778737,588,3,2,78,16,6tuibxq39fdryu8ou06wcm0q3,1,59.9,59.2,2022-09-11T14:39:36.246Z,2022-09-11T21:49:36Z,3773710953,233,771,3774973155,464,,3773710935,56,Center,3775136099,178,,3773710937,286,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763619,771,45,2,78,16,dxq76zcvnokq07cszdx0i6kve,0,40.1,40.8,2022-09-11T14:39:36.246Z,2022-09-11T21:49:37Z,3773710977,233,588,3773630067,56,Back,3773630069,285,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763683,520,61,2,78,18,6tuibxq39fdryu8ou06wcm0q3,1,72.1,46.1,2022-09-11T14:39:38.316Z,2022-09-11T21:49:46Z,3773630353,56,Center,3775136557,178,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763707,521,3,2,78,19,6tuibxq39fdryu8ou06wcm0q3,0,68,29,2022-09-11T14:39:39.587Z,2022-09-11T21:49:54Z,3774974181,464,,3775136789,178,,3773643311,233,791,3773630521,56,Center,3773637049,286,,,,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766031,791,7,2,78,20,dxq76zcvnokq07cszdx0i6kve,1,32,71,2022-09-11T14:39:39.765Z,2022-09-11T21:49:58Z,3774974313,384,,3775136911,178,,3773643283,233,521,3773643245,285,,3773643243,56,Back,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763717,772,49,2,78,21,dxq76zcvnokq07cszdx0i6kve,1,27.6,61.6,2022-09-11T14:39:40.891Z,2022-09-11T21:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763763,773,1,2,78,22,dxq76zcvnokq07cszdx0i6kve,1,32.2,59.4,2022-09-11T14:39:41.926Z,2022-09-11T21:50:07Z,3773630885,141,95.6,3775137135,178,,3773630887,212,34.8,3773630889,213,0.8,3773630881,56,Left,3773630891,1,,3773630883,140,55.6,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763831,522,45,2,78,28,6tuibxq39fdryu8ou06wcm0q3,0,31.8,23.9,2022-09-11T14:39:48.250Z,2022-09-11T21:50:12Z,3773631321,285,,3773631319,56,Back,3773631419,233,774,,,,,,,,,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763823,774,3,2,78,28,dxq76zcvnokq07cszdx0i6kve,1,68.2,76.1,2022-09-11T14:39:48.250Z,2022-09-11T21:50:12Z,3773631295,286,,3775137243,178,,3773631373,233,522,3773631293,56,Center,3774975731,464,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459066739,971,83,2,78,28,6tuibxq39fdryu8ou06wcm0q3,1,36,22.9,2022-09-11T14:39:48.740Z,2022-09-11T23:48:29Z,3775318539,399,94924,,,,,,,,,,,,,,,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763847,775,1,2,78,31,dxq76zcvnokq07cszdx0i6kve,1,62.3,71.7,2022-09-11T14:39:51.175Z,2022-09-11T21:50:15Z,3773631423,56,Center,3773631429,212,18.9,3773631431,213,5.1,3775137315,178,,3773631427,141,46.3,3773631425,140,69.5,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763863,776,1,2,78,32,dxq76zcvnokq07cszdx0i6kve,1,69.5,46.3,2022-09-11T14:39:52.222Z,2022-09-11T21:50:17Z,3773631523,213,1.9,3773631517,140,66.6,3773631521,212,9.0,3773631515,56,Center,3775137367,178,,3773631519,141,58.7,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763911,777,1,2,78,34,dxq76zcvnokq07cszdx0i6kve,1,66.6,58.7,2022-09-11T14:39:54.086Z,2022-09-11T21:50:20Z,3775137463,178,,3773631769,141,77.5,3773631773,213,1.2,3773631767,140,71.6,3773631765,56,Center,3773631771,212,13.8,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763957,778,1,2,78,36,dxq76zcvnokq07cszdx0i6kve,1,71.6,77.5,2022-09-11T14:39:56.525Z,2022-09-11T21:50:22Z,3773632019,213,5.9,3773632011,56,Center,3773632013,140,90.9,3775137519,178,,3773632015,141,64.0,3773632017,212,22.2,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763959,779,61,2,78,38,dxq76zcvnokq07cszdx0i6kve,0,90.9,64,2022-09-11T14:39:58.322Z,2022-09-11T21:50:25Z,3773632023,56,Center,3775137645,178,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458763977,523,52,2,78,39,6tuibxq39fdryu8ou06wcm0q3,1,4.7,37.3,2022-09-11T14:39:58.950Z,2022-09-11T21:50:27Z,3775137699,178,,3774976463,377,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764147,524,1,2,78,48,6tuibxq39fdryu8ou06wcm0q3,1,12.1,43.4,2022-09-11T14:40:07.941Z,2022-09-11T21:50:32Z,3773633053,213,1.0,3773633049,141,77.6,3773633051,212,28.3,3775137865,178,,3773633085,287,,3773633043,123,,3773633045,56,Back,3773633047,140,27.5,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764261,525,1,2,78,54,6tuibxq39fdryu8ou06wcm0q3,1,35.6,66.3,2022-09-11T14:40:14.569Z,2022-09-11T21:50:35Z,3773633583,140,48.4,3775137957,178,,3773633589,213,6.2,3773633581,56,Back,3773633587,212,13.5,3773633585,141,64.6,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764291,526,1,2,78,58,6tuibxq39fdryu8ou06wcm0q3,1,41.4,63.3,2022-09-11T14:40:18.245Z,2022-09-11T21:50:39Z,3775138091,178,,3773633737,212,12.4,3773633729,140,29.7,3773633733,141,65.2,3773633741,213,3.0,3773633727,56,Back,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764371,527,1,2,79,0,6tuibxq39fdryu8ou06wcm0q3,1,29.7,65.2,2022-09-11T14:40:20.088Z,2022-09-11T21:50:42Z,3773634145,140,37.7,3773634147,141,85.7,3775138181,178,,3773634149,212,16.3,3773634151,213,1.0,3773634143,56,Back,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764397,528,1,2,79,3,6tuibxq39fdryu8ou06wcm0q3,1,39.3,89.9,2022-09-11T14:40:22.782Z,2022-09-11T21:50:46Z,3775138283,178,,3773634271,141,94.4,3773634273,212,20.0,3773634267,56,Left,3773634269,140,58.1,3773634275,213,0.2,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764439,529,1,2,79,5,6tuibxq39fdryu8ou06wcm0q3,1,56.2,87.8,2022-09-11T14:40:25.189Z,2022-09-11T21:50:49Z,3773634483,141,67.9,3775138375,178,,3773634481,140,57.7,3773634487,213,4.8,3773634485,212,13.6,3773634479,56,Center,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764497,530,1,2,79,6,6tuibxq39fdryu8ou06wcm0q3,1,57.4,69.7,2022-09-11T14:40:26.486Z,2022-09-11T21:50:52Z,3773634803,140,74.4,3775138431,178,,3773634817,213,0.4,3773634801,56,Left,3773634809,141,80.5,3773634813,212,19.3,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764597,531,1,2,79,11,6tuibxq39fdryu8ou06wcm0q3,1,87,73.6,2022-09-11T14:40:31.071Z,2022-09-11T21:50:55Z,3773635235,140,84.1,3773635241,212,9.4,3775138513,178,,3773635239,141,60.5,3773635243,213,4.4,3773635233,56,Center,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764601,532,1,2,79,12,6tuibxq39fdryu8ou06wcm0q3,0,84.2,64.3,2022-09-11T14:40:32.240Z,2022-09-11T21:50:58Z,3775138621,178,,3773657123,140,86.5,3773657129,213,5.3,3773657127,212,4.2,3773635265,56,Center,3773657125,141,59.2,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764571,780,61,2,79,12,dxq76zcvnokq07cszdx0i6kve,1,11.9,47.5,2022-09-11T14:40:32.431Z,2022-09-11T21:51:01Z,3773635141,56,Back,3775138675,178,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764621,781,12,2,79,13,dxq76zcvnokq07cszdx0i6kve,1,7,40.6,2022-09-11T14:40:33.170Z,2022-09-11T21:51:09Z,3773635383,213,0.7,3773635377,140,10.0,3773635381,212,4.0,3773635375,56,Back,3775139005,178,,3773635379,141,44.3,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764625,782,61,2,79,13,dxq76zcvnokq07cszdx0i6kve,1,10.4,43.5,2022-09-11T14:40:33.397Z,2022-09-11T21:51:14Z,3775139183,178,,3773635403,56,Back,3775139181,21,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458764643,783,52,2,79,15,dxq76zcvnokq07cszdx0i6kve,1,4.6,44.7,2022-09-11T14:40:35.100Z,2022-09-11T21:51:17Z,3774980471,376,,3775139277,178,,,,,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458768487,817,61,2,79,25,dxq76zcvnokq07cszdx0i6kve,1,8.1,38.5,2022-09-11T14:40:45.321Z,2022-09-11T21:51:31Z,3773656605,238,,3774981171,189,,3773656215,56,Back,3775139721,178,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766267,535,5,2,79,28,6tuibxq39fdryu8ou06wcm0q3,1,64.7,101.2,2022-09-11T14:40:48.397Z,2022-09-11T21:51:32Z,3773654227,189,,3773651995,347,,3773651703,56,Left,3773664101,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458768603,818,5,2,79,28,dxq76zcvnokq07cszdx0i6kve,0,35.3,-1.2,2022-09-11T14:40:48.397Z,2022-09-11T21:51:31Z,3773656953,347,,3773664115,233,535,3774981081,189,,3773656951,56,Back,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458765773,533,18,2,80,27,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T14:41:46.869Z,2022-09-11T21:51:50Z,3773641737,41,,3773641739,44,Forward,3773641815,55,534,3773641741,59,9,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458765785,534,19,2,80,27,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T14:41:46.870Z,2022-09-11T21:51:50Z,3773657857,292,4,3773641801,55,533,3773641799,44,Defender,3773641791,41,,3773641795,145,9,3773641797,59,3,3773657859,293,4,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766927,537,40,2,80,31,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T14:41:51.356Z,2022-09-11T23:54:47Z,3773647847,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0",3773647845,130,10,3773647843,59,"47, 22, 6, 3, 13, 5, 8, 27, 42, 7, 11, 14, 15, 18, 25, 64",3773647839,30,"1r5gn4osgwz2b2b4sefncbhed, 5oge5fhmna0oduqvjisoa1djp, 4vis4wltntxil2m9z16mi6j8p, 37kr5th62ugmy4j55i3n45k2d, 9rzl0j9m9i30a62o1yofzvaad, 7km4xkzmx7pytxxzcu7ugm0np, 74o97lnqpku6m9svks66qbend, ef4thhub6bsd2gtmltknkz8b9, cc04mat3snly9oe4bt7xaeooa, bqer8ajqm2vibthgumtuycbu1, 14xoy6tg51xbydm69d5ybyfis, 9k1ytj3z42ggp14vkn39hiymt, 4xnll2f9tb69wrezm04ayg76y, elnhkklafq2cwl0hit66b5vmy, 6k790p49tjwkhlwf9afll9jo5, bpt2fdnjjpb6a5ehdepyedxt6",3773647841,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5",3773647849,194,9rzl0j9m9i30a62o1yofzvaad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458765999,789,18,2,80,34,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T14:41:53.869Z,2022-09-11T21:52:04Z,3773643059,55,790,3773643021,44,Forward,3773643019,42,,3773643023,59,10,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766003,790,19,2,80,34,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T14:41:53.870Z,2022-09-11T21:52:05Z,3773643049,44,Midfielder,3773643041,145,9,3773643051,55,789,3773643043,59,6,3773643045,292,6,3773643047,293,3,3773643037,42,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458765993,788,43,2,80,41,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T14:42:01.550Z,2022-09-11T14:43:19Z,3773642993,285,0,3773642991,56,Back,3773649029,144,7,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766337,536,1,2,81,7,6tuibxq39fdryu8ou06wcm0q3,0,62.1,100,2022-09-11T14:42:26.870Z,2022-09-11T21:52:10Z,3773652243,107,,3773644995,1,,3773654431,189,,3773644987,140,95.6,3773653047,238,,3773644985,56,Left,3773644991,212,36.7,3773644989,141,85.5,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,3773644993,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766377,793,49,2,81,10,dxq76zcvnokq07cszdx0i6kve,1,2.7,13,2022-09-11T14:42:30.441Z,2022-09-11T21:52:14Z,,,,,,,,,,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766289,792,43,2,81,11,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T14:42:31.518Z,2022-09-11T14:57:39Z,3773711671,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766489,794,1,2,81,12,dxq76zcvnokq07cszdx0i6kve,1,4.1,14.5,2022-09-11T14:42:32.486Z,2022-09-11T21:52:16Z,3773645677,212,20.4,3773645673,141,19.8,3773645669,140,23.2,3775141087,178,,3773645679,213,0.2,3773645665,56,Back,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766563,795,1,2,81,20,dxq76zcvnokq07cszdx0i6kve,1,41.5,31,2022-09-11T14:42:40.598Z,2022-09-11T21:52:21Z,3773646031,213,5.4,3773646027,141,14.4,3773646023,140,49.9,3773646021,56,Back,3773646029,212,14.3,3775141265,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766585,796,1,2,81,23,dxq76zcvnokq07cszdx0i6kve,1,51.7,14.9,2022-09-11T14:42:43.528Z,2022-09-11T21:52:25Z,3773646133,140,44.6,3773646131,56,Back,3773646141,212,15.6,3775141455,178,,3773646137,141,35.1,3773646145,213,2.1,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766609,797,1,2,81,25,dxq76zcvnokq07cszdx0i6kve,1,44.6,35.1,2022-09-11T14:42:45.308Z,2022-09-11T21:52:28Z,3775141583,178,,3773646261,141,59.7,3773646263,212,17.1,3773646257,56,Back,3773646259,140,48.1,3773646265,213,1.4,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766673,798,1,2,81,27,dxq76zcvnokq07cszdx0i6kve,1,48.1,59.7,2022-09-11T14:42:47.557Z,2022-09-11T21:52:31Z,3773646593,140,57.6,3773646591,56,Left,3773646597,212,20.3,3775141707,178,,3773646595,141,85.7,3773646613,213,1.1,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766703,799,1,2,81,30,dxq76zcvnokq07cszdx0i6kve,1,57.6,85.7,2022-09-11T14:42:50.509Z,2022-09-11T21:52:35Z,3773646751,140,52.0,3775141883,178,,3773646753,141,63.6,3773646749,56,Center,3773646755,212,16.1,3773646757,213,4.3,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766747,800,1,2,81,33,dxq76zcvnokq07cszdx0i6kve,1,54,60.9,2022-09-11T14:42:52.907Z,2022-09-11T21:52:38Z,3773646943,56,Center,3773646951,212,24.2,3775141983,178,,3773646955,213,5.0,3773646947,141,27.3,3773646945,140,61.6,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766815,801,1,2,81,36,dxq76zcvnokq07cszdx0i6kve,1,65.2,24.7,2022-09-11T14:42:55.829Z,2022-09-11T21:52:41Z,3773647313,213,5.0,3773647299,56,Right,3773647301,140,69.7,3773647309,212,14.4,3773647305,141,4.7,3775142047,178,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766909,802,1,2,81,40,dxq76zcvnokq07cszdx0i6kve,1,63.7,5,2022-09-11T14:43:00.051Z,2022-09-11T21:52:43Z,3773647763,141,23.0,3773647761,140,57.7,3775142123,178,,3773647767,213,2.0,3773647759,56,Center,3773647765,212,13.8,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458766989,803,1,2,81,45,dxq76zcvnokq07cszdx0i6kve,1,62.3,25.8,2022-09-11T14:43:05.164Z,2022-09-11T21:52:46Z,3773648193,213,0.0,3773648189,141,26.4,3773648191,212,17.6,3773648177,56,Center,3773648183,140,79.1,3775142247,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767021,804,1,2,81,49,dxq76zcvnokq07cszdx0i6kve,0,94.7,20.6,2022-09-11T14:43:09.558Z,2022-09-11T21:52:49Z,3773648339,155,,3773648349,213,1.4,3773648341,56,Center,3774990023,224,,3773648343,140,98.5,3773648345,141,46.9,3774990025,20,,3773648347,212,18.3,6z3a27dxffwacyxof0imvcfvu,Beto,3775142319,178,,3773648337,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767055,538,52,2,81,50,6tuibxq39fdryu8ou06wcm0q3,1,1.1,55,2022-09-11T14:43:10.020Z,2022-09-11T21:52:53Z,3775142507,178,,3774990241,377,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767325,539,80,2,82,6,6tuibxq39fdryu8ou06wcm0q3,0,12.6,56.3,2022-09-11T14:43:25.869Z,2022-09-11T21:52:57Z,3775142691,178,,,,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767401,540,1,2,82,8,6tuibxq39fdryu8ou06wcm0q3,1,18.7,53.1,2022-09-11T14:43:28.405Z,2022-09-11T21:53:00Z,3773650417,140,76.7,3773650429,213,0.2,3773650421,141,70.3,3773664819,155,,3773650413,56,Center,3773650433,1,,3775142739,178,,3773650425,212,62.0,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767413,541,44,2,82,12,6tuibxq39fdryu8ou06wcm0q3,1,73.4,69.6,2022-09-11T14:43:31.808Z,2022-09-11T23:51:35Z,3773650455,56,Center,3773650457,286,,3773650499,233,805,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767407,805,44,2,82,12,dxq76zcvnokq07cszdx0i6kve,0,26.6,30.4,2022-09-11T14:43:31.809Z,2022-09-11T21:53:03Z,3773650447,56,Back,3773650449,285,,3773650613,233,541,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767453,542,61,2,82,12,6tuibxq39fdryu8ou06wcm0q3,0,76.7,70.3,2022-09-11T14:43:31.881Z,2022-09-11T23:51:36Z,3775143075,388,,3775143073,15,,3773650683,56,Center,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767425,806,61,2,82,12,dxq76zcvnokq07cszdx0i6kve,1,29.9,31,2022-09-11T14:43:31.959Z,2022-09-11T21:53:20Z,3775143301,388,,3775143299,15,,3773650535,56,Back,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767483,807,1,2,82,14,dxq76zcvnokq07cszdx0i6kve,1,28.9,45.2,2022-09-11T14:43:34.050Z,2022-09-11T21:53:26Z,3773650873,3,,3773650879,141,35.8,3773650883,213,5.2,3773650877,140,31.9,3773650881,212,7.1,3775143547,178,,3773650875,56,Back,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767489,808,49,2,82,15,dxq76zcvnokq07cszdx0i6kve,1,31.9,35.8,2022-09-11T14:43:34.756Z,2022-09-11T21:53:31Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458767557,809,1,2,82,15,dxq76zcvnokq07cszdx0i6kve,1,31.9,35.8,2022-09-11T14:43:35.372Z,2022-09-11T21:53:39Z,3773651299,141,14.6,3773651301,212,14.5,3773651295,56,Back,3773651303,213,4.6,3773651297,140,30.2,3775144041,178,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
