id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490117847,623,1,2,73,17,axvm5zg0mk4bp06wpec9vw27e,1,39.3,91.4,2022-12-10T15:01:14.402Z,2022-12-10T15:01:18Z,3939523017,141,83.8,3939523013,56,Back,3939523015,140,32.1,3939523019,212,9.2,3939523021,213,3.7,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117857,624,1,2,73,21,axvm5zg0mk4bp06wpec9vw27e,1,29.5,79.1,2022-12-10T15:01:18.417Z,2022-12-10T15:01:19Z,3939523069,213,5.6,3939523063,140,38.8,3939523065,141,67.0,3939523061,56,Back,3939523067,212,12.8,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117887,625,1,2,73,22,axvm5zg0mk4bp06wpec9vw27e,1,38.8,67,2022-12-10T15:01:19.554Z,2022-12-10T15:03:52Z,3939523231,141,57.2,3939523227,56,Back,3939523235,213,3.7,3939523233,212,11.7,3939523229,140,29.6,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117935,626,1,2,73,23,axvm5zg0mk4bp06wpec9vw27e,1,29.6,57.2,2022-12-10T15:01:21.059Z,2022-12-10T15:01:26Z,3939523449,140,56.4,3939523445,155,,3939523451,141,74.4,3939523453,212,30.5,3939523455,213,0.4,3939523447,56,Center,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117967,627,1,2,73,29,axvm5zg0mk4bp06wpec9vw27e,1,56,71.4,2022-12-10T15:01:26.769Z,2022-12-10T15:01:29Z,3939523637,141,69.7,3939523629,56,Back,3939523633,140,44.2,3939523639,212,12.4,3939523641,213,3.2,,,,,,,,,,ujjsxo0eqoad5gi3q52ohogk,M. Yetna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118043,628,1,2,73,32,axvm5zg0mk4bp06wpec9vw27e,1,43.5,68.2,2022-12-10T15:01:29.538Z,2022-12-10T15:01:37Z,3939524027,212,13.6,3939524025,141,78.1,3939524023,140,32.2,3939524029,213,2.6,3939524021,56,Back,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118119,629,1,2,73,40,axvm5zg0mk4bp06wpec9vw27e,1,15.4,61.4,2022-12-10T15:01:37.506Z,2022-12-10T15:01:43Z,3939524469,140,32.9,3939524471,141,80.9,3939524467,56,Back,3939524475,213,0.6,3939524473,212,22.7,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118215,630,1,2,73,46,axvm5zg0mk4bp06wpec9vw27e,1,34.7,78.8,2022-12-10T15:01:43.426Z,2022-12-10T15:01:52Z,3939525051,213,0.4,3939525043,140,59.6,3939525045,141,94.4,3939525041,56,Left,3939525047,212,28.2,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118243,631,1,2,73,54,axvm5zg0mk4bp06wpec9vw27e,1,68.2,45.5,2022-12-10T15:01:52.322Z,2022-12-10T15:01:54Z,3939525225,212,22.2,3939525223,141,13.1,3939525227,213,4.8,3939525221,140,70.5,3939525219,56,Right,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118267,632,1,2,73,56,axvm5zg0mk4bp06wpec9vw27e,1,70.5,13.1,2022-12-10T15:01:54.162Z,2022-12-10T15:01:56Z,3939525357,141,31.0,3939525361,213,1.0,3939525355,140,78.0,3939525353,56,Center,3939525359,212,14.5,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118293,633,1,2,73,58,axvm5zg0mk4bp06wpec9vw27e,1,78,31,2022-12-10T15:01:56.305Z,2022-12-10T15:03:48Z,3939533829,210,15,3939525481,140,76.2,3939525479,56,Center,3939525487,213,1.8,3939525485,212,10.2,3939525483,141,45.8,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2490118299,634,15,2,74,0,axvm5zg0mk4bp06wpec9vw27e,1,76.2,45.8,2022-12-10T15:01:58.082Z,2022-12-10T15:03:48Z,3939533645,20,,3939525497,18,,3939533849,78,,3939533857,102,50.2,3939533683,233,602,3939533851,29,,3939533861,215,,3939533859,103,15.2,792nmu21pzzd6eak34jk1qlwq,M. Roth,3939525495,22,3939525499,56,,,3939533865,147,48.6,3939533863,146,97.8,3939533853,55,Center,,,,,,,,,,,633,,,,,
2490118327,602,10,2,74,0,86c88s72zckr0kdwv0mu7kn3d,1,2.7,51,2022-12-10T15:01:58.182Z,2022-12-10T15:03:45Z,3939525663,177,,3939525665,178,,3939525667,182,,3939533695,233,634,3939525669,56,Back,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118323,601,52,2,74,2,86c88s72zckr0kdwv0mu7kn3d,1,2.7,51,2022-12-10T15:02:00.161Z,2022-12-10T15:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118619,603,1,2,74,18,86c88s72zckr0kdwv0mu7kn3d,1,6.1,49.1,2022-12-10T15:02:15.384Z,2022-12-10T15:02:18Z,3939527079,212,35.3,3939527105,189,,3939527081,213,6.2,3939527073,56,Back,3939527075,140,39.5,3939527083,1,,3939527071,199,,3939527077,141,43.0,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118659,604,1,2,74,19,86c88s72zckr0kdwv0mu7kn3d,0,39.5,43,2022-12-10T15:02:17.056Z,2022-12-10T15:02:24Z,3939527303,140,35.9,3939527305,141,57.0,3939527307,212,10.2,3939527299,155,,3939527301,56,Back,3939527309,213,1.9,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118689,637,61,2,74,24,axvm5zg0mk4bp06wpec9vw27e,0,76.4,37.7,2022-12-10T15:02:22.035Z,2022-12-10T15:02:22Z,3939527477,56,Center,,,,,,,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118737,605,49,2,74,29,86c88s72zckr0kdwv0mu7kn3d,1,24.3,55.7,2022-12-10T15:02:26.824Z,2022-12-10T15:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118761,606,1,2,74,29,86c88s72zckr0kdwv0mu7kn3d,1,24.3,55.7,2022-12-10T15:02:27.048Z,2022-12-10T15:02:29Z,3939527843,212,21.9,3939527845,213,4.8,3939527833,56,Back,3939527835,140,26.2,3939527837,141,23.7,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118821,607,1,2,74,31,86c88s72zckr0kdwv0mu7kn3d,1,23.7,28.3,2022-12-10T15:02:29.176Z,2022-12-10T15:02:32Z,3939528133,56,Back,3939528135,140,42.5,3939528145,213,6.0,3939528137,141,18.3,3939528141,212,20.9,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118851,608,1,2,74,35,86c88s72zckr0kdwv0mu7kn3d,1,42.5,18.3,2022-12-10T15:02:32.840Z,2022-12-10T15:02:35Z,3939528347,140,41.5,3939528353,213,1.7,3939528345,56,Back,3939528351,212,12.1,3939528349,141,36.0,,,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118983,609,1,2,74,37,86c88s72zckr0kdwv0mu7kn3d,1,50.9,28.5,2022-12-10T15:02:35.191Z,2022-12-10T15:02:44Z,3939529005,213,5.4,3939529003,212,22.5,3939528999,140,65.1,3939529001,141,3.7,3939528997,56,Right,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118993,610,1,2,74,46,86c88s72zckr0kdwv0mu7kn3d,0,97.2,28.3,2022-12-10T15:02:44.008Z,2022-12-10T15:02:45Z,3939529049,212,16.7,3939529047,141,52.7,3939529051,213,1.7,3939529043,56,Center,3939529045,140,95.5,,,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118991,638,49,2,74,47,axvm5zg0mk4bp06wpec9vw27e,1,3.5,49.1,2022-12-10T15:02:44.691Z,2022-12-10T15:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119063,639,1,2,74,50,axvm5zg0mk4bp06wpec9vw27e,0,2.2,25.6,2022-12-10T15:02:47.809Z,2022-12-10T15:02:50Z,3939529373,56,Back,3939529375,140,19.8,3939529377,141,10.4,3939529381,213,5.8,3939529379,212,21.2,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119073,611,8,2,74,53,86c88s72zckr0kdwv0mu7kn3d,1,69.6,84.7,2022-12-10T15:02:50.889Z,2022-12-10T15:02:51Z,3939529441,56,Left,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119139,612,49,2,74,58,86c88s72zckr0kdwv0mu7kn3d,1,85,98.7,2022-12-10T15:02:55.736Z,2022-12-10T15:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119165,613,1,2,74,58,86c88s72zckr0kdwv0mu7kn3d,1,85,98.7,2022-12-10T15:02:55.896Z,2022-12-10T15:02:57Z,3939529905,56,Left,3939529909,141,90.5,3939529911,212,18.7,3939529907,140,68.0,3939529913,213,3.4,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119191,614,1,2,74,59,86c88s72zckr0kdwv0mu7kn3d,1,68,90.5,2022-12-10T15:02:57.096Z,2022-12-10T15:02:59Z,3939530065,140,62.2,3939530063,56,Center,3939530071,213,4.4,3939530069,212,20.6,3939530067,141,61.5,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119229,615,1,2,75,1,86c88s72zckr0kdwv0mu7kn3d,1,64.6,63.6,2022-12-10T15:02:59.144Z,2022-12-10T15:03:02Z,3939530287,213,5.3,3939530283,141,43.4,3939530285,212,16.7,3939530279,56,Center,3939530281,140,73.7,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119327,616,1,2,75,5,86c88s72zckr0kdwv0mu7kn3d,1,64.4,34.6,2022-12-10T15:03:02.408Z,2022-12-10T15:03:09Z,3939530877,141,5.2,3939530873,56,Right,3939530875,140,67.6,3939530881,213,4.9,3939530879,212,20.3,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119447,617,1,2,75,11,86c88s72zckr0kdwv0mu7kn3d,1,69,4.9,2022-12-10T15:03:08.984Z,2022-12-10T15:03:21Z,3939531515,212,12.6,3939531503,56,Right,3939531505,140,80.9,3939531511,141,7.0,3939531519,213,0.1,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119461,618,4,2,75,18,86c88s72zckr0kdwv0mu7kn3d,1,71.8,16.4,2022-12-10T15:03:15.977Z,2022-12-10T15:03:19Z,3939531587,286,,3939531733,233,640,3939531573,56,Right,3939531575,152,,3939531581,265,,3939531569,13,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119487,640,4,2,75,18,axvm5zg0mk4bp06wpec9vw27e,0,28.2,83.6,2022-12-10T15:03:15.978Z,2022-12-10T15:03:24Z,3939531699,56,Back,3939531703,265,,3939531705,285,,3939531907,233,618,3939531697,13,,3939531701,152,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119989,619,1,2,75,54,86c88s72zckr0kdwv0mu7kn3d,1,74.8,8.6,2022-12-10T15:03:52.280Z,2022-12-10T15:04:04Z,3939535237,154,,3939534457,152,,3939534451,2,,3939534461,56,Center,3939534465,141,44.8,3939534463,140,91.9,3939534453,5,,3939534455,155,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,3939535233,210,3939534471,213,15,1,3939534469,212,30.5,,,,,,0.9,,,,,,,,,,,,,,,,
2490119993,620,15,2,75,58,86c88s72zckr0kdwv0mu7kn3d,1,91.9,44.8,2022-12-10T15:03:55.406Z,2022-12-10T15:04:04Z,3939535267,103,19,3939534787,233,641,3939535279,231,48.7,3939534487,56,Center,3939535271,100,,3939535261,55,619,3939535253,15,,3939535255,80,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,3939535277,230,3939535269,328,98.9,,3939535275,147,45.8,3939535273,146,95.0,3939535257,29,,3939534763,82,3939534485,17,3939535251,24,,3939535265,102,47.5,,,,,3939535259,154
2490119983,641,10,2,75,58,axvm5zg0mk4bp06wpec9vw27e,1,9.2,51.8,2022-12-10T15:03:55.506Z,2022-12-10T15:04:00Z,3939534423,94,,3939534425,56,Back,3939534863,233,620,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120079,642,52,2,76,4,axvm5zg0mk4bp06wpec9vw27e,1,3.8,55.8,2022-12-10T15:04:01.906Z,2022-12-10T15:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120129,643,1,2,76,6,axvm5zg0mk4bp06wpec9vw27e,1,4.1,52.1,2022-12-10T15:04:04.147Z,2022-12-10T15:04:05Z,3939535379,56,Back,3939535387,213,0.7,3939535381,140,14.5,3939535383,141,64.8,3939535385,212,13.9,3939535377,123,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120161,644,1,2,76,8,axvm5zg0mk4bp06wpec9vw27e,1,14.6,64.9,2022-12-10T15:04:05.634Z,2022-12-10T15:04:08Z,3939535535,141,60.6,3939535533,140,25.2,3939535537,212,11.5,3939535531,56,Back,3939535539,213,6.0,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120241,645,1,2,76,10,axvm5zg0mk4bp06wpec9vw27e,1,27,59.7,2022-12-10T15:04:08.019Z,2022-12-10T15:04:15Z,3939535963,56,Back,3939535965,140,24.0,3939535971,213,4.5,3939535969,212,14.5,3939535967,141,38.9,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120311,646,1,2,76,17,axvm5zg0mk4bp06wpec9vw27e,1,25.9,34.5,2022-12-10T15:04:15.090Z,2022-12-10T15:04:21Z,3939536403,213,1.5,3939536397,140,27.8,3939536395,56,Back,3939536401,212,21.8,3939536399,141,66.4,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120331,647,1,2,76,24,axvm5zg0mk4bp06wpec9vw27e,1,37.1,69.6,2022-12-10T15:04:21.843Z,2022-12-10T15:21:51Z,3939536493,56,Left,3939536495,140,56.4,3939536503,212,26.7,3939536509,213,0.7,3939536499,141,95.1,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120357,648,1,2,76,26,axvm5zg0mk4bp06wpec9vw27e,1,56.4,95.1,2022-12-10T15:04:23.458Z,2022-12-10T15:04:24Z,3939536661,212,6.3,3939536657,140,61.6,3939536659,141,90.6,3939536655,56,Left,3939536663,213,5.8,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120369,649,1,2,76,27,axvm5zg0mk4bp06wpec9vw27e,1,61.6,90.6,2022-12-10T15:04:24.738Z,2022-12-10T15:04:26Z,3939536759,56,Left,3939536763,141,84.4,3939536765,212,6.0,3939536761,140,65.6,3939536767,213,5.5,,,,,,,,,,ujjsxo0eqoad5gi3q52ohogk,M. Yetna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120373,650,61,2,76,29,axvm5zg0mk4bp06wpec9vw27e,0,65.6,84.4,2022-12-10T15:04:26.627Z,2022-12-10T15:04:27Z,3939536777,56,Left,,,,,,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120405,621,49,2,76,30,86c88s72zckr0kdwv0mu7kn3d,1,44.6,22.1,2022-12-10T15:04:28.168Z,2022-12-10T15:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120525,622,1,2,76,31,86c88s72zckr0kdwv0mu7kn3d,1,44.6,22.1,2022-12-10T15:04:28.522Z,2022-12-10T15:06:48Z,3939540849,154,,3939537597,155,,3939537607,213,0.7,3939541039,4,,3939537603,141,64.3,3939537605,212,42.9,3939540851,22,,3939537599,56,Center,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,3939537609,1,3939540847,210,,,3939537601,140,75.0,,,,,,16,,,,,,,,,,,,,1,,,
2490120531,623,16,2,76,37,86c88s72zckr0kdwv0mu7kn3d,1,85.9,54,2022-12-10T15:04:35.352Z,2022-12-10T15:06:13Z,3939540927,300,,3939540911,55,622,3939540909,154,,3939540919,214,,3939540917,103,2.5,3939540921,89,,3939540907,29,,3939537695,374,2022-12-10 15:04:34.449,cuy5d1nzj2yd36g3fydirt562,K. Bussy,3939540905,80,3939537621,56,,,3939540915,102,46.0,3939537617,22,,3939537619,17,Center,3939537691,20,3939537699,375,3939540923,230,89.9,3939540925,231,53.2,,,,76:37.094,,
2490121225,651,1,2,77,23,axvm5zg0mk4bp06wpec9vw27e,1,50.1,49.7,2022-12-10T15:05:21.330Z,2022-12-10T15:05:25Z,3939541251,279,G,3939541243,140,32.1,3939541245,141,35.5,3939541249,213,3.6,3939541247,212,21.2,3939541241,56,Back,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121271,652,1,2,77,28,axvm5zg0mk4bp06wpec9vw27e,1,32.1,35.5,2022-12-10T15:05:25.539Z,2022-12-10T15:05:28Z,3939541407,141,66.6,3939541409,212,21.8,3939541411,213,1.8,3939541403,56,Back,3939541405,140,27.2,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121329,653,1,2,77,31,axvm5zg0mk4bp06wpec9vw27e,1,35,70.5,2022-12-10T15:05:28.770Z,2022-12-10T15:21:56Z,3939541729,212,20.4,3939541731,213,0.0,3939541723,56,Center,3939541725,140,54.4,3939541727,141,71.4,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121343,654,3,2,77,36,axvm5zg0mk4bp06wpec9vw27e,0,52,72.3,2022-12-10T15:05:33.443Z,2022-12-10T15:05:35Z,3939541785,286,,3939541783,56,Center,3939541883,233,624,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121351,624,7,2,77,36,86c88s72zckr0kdwv0mu7kn3d,0,48,27.7,2022-12-10T15:05:33.444Z,2022-12-10T15:05:35Z,3939541835,56,Back,3939541869,233,654,3939541837,285,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121373,655,61,2,77,38,axvm5zg0mk4bp06wpec9vw27e,1,60.6,74.7,2022-12-10T15:05:36.247Z,2022-12-10T15:05:36Z,3939541979,56,Center,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121455,625,1,2,77,40,86c88s72zckr0kdwv0mu7kn3d,1,33.2,24.4,2022-12-10T15:05:37.800Z,2022-12-10T15:05:42Z,3939542399,141,37.1,3939542401,212,13.6,3939542395,56,Back,3939542397,140,23.2,3939542403,213,2.5,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121457,626,49,2,77,44,86c88s72zckr0kdwv0mu7kn3d,1,22.3,39.4,2022-12-10T15:05:42.057Z,2022-12-10T15:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121465,627,1,2,77,44,86c88s72zckr0kdwv0mu7kn3d,0,22.3,39.4,2022-12-10T15:05:42.184Z,2022-12-10T15:05:43Z,3939542449,212,32.8,3939542453,1,,3939542447,141,71.5,3939542443,56,Back,3939542451,213,0.7,3939542445,140,45.6,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121481,656,49,2,77,46,axvm5zg0mk4bp06wpec9vw27e,1,61.3,37.1,2022-12-10T15:05:43.571Z,2022-12-10T15:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121547,657,1,2,77,47,axvm5zg0mk4bp06wpec9vw27e,1,61.8,36.3,2022-12-10T15:05:45.186Z,2022-12-10T15:05:47Z,3939542849,213,2.0,3939542845,141,53.4,3939542843,140,56.9,3939542841,56,Center,3939542847,212,12.7,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121577,658,1,2,77,49,axvm5zg0mk4bp06wpec9vw27e,1,57,53.3,2022-12-10T15:05:47.107Z,2022-12-10T15:05:50Z,3939542983,212,13.9,3939542985,213,0.0,3939542979,140,70.2,3939542977,56,Center,3939542981,141,53.9,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121611,659,1,2,77,53,axvm5zg0mk4bp06wpec9vw27e,1,72,57.3,2022-12-10T15:05:50.546Z,2022-12-10T15:05:53Z,3939543189,140,75.0,3939543183,56,Center,3939543205,213,1.0,3939543201,212,6.0,3939543195,141,64.8,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121641,660,1,2,77,56,axvm5zg0mk4bp06wpec9vw27e,0,75,64.8,2022-12-10T15:05:53.666Z,2022-12-10T15:05:55Z,3939543321,141,51.5,3939543319,140,92.4,3939543325,213,5.8,3939543323,212,20.4,3939543317,56,Center,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121649,628,52,2,77,58,86c88s72zckr0kdwv0mu7kn3d,1,7.5,47.3,2022-12-10T15:05:55.945Z,2022-12-10T15:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121795,629,1,2,78,5,86c88s72zckr0kdwv0mu7kn3d,1,12.7,52.8,2022-12-10T15:06:02.746Z,2022-12-10T15:06:06Z,3939544087,213,1.4,3939544079,141,79.9,3939544073,123,,3939544075,56,Back,3939544083,212,18.8,3939544077,140,16.2,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121843,630,1,2,78,9,86c88s72zckr0kdwv0mu7kn3d,1,28.1,84.4,2022-12-10T15:06:06.761Z,2022-12-10T15:06:10Z,3939544307,141,62.9,3939544303,56,Back,3939544305,140,15.5,3939544309,212,19.7,3939544311,213,4.0,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490121903,631,1,2,78,12,86c88s72zckr0kdwv0mu7kn3d,1,17,65.4,2022-12-10T15:06:10.088Z,2022-12-10T15:06:14Z,3939544661,140,21.3,3939544667,213,5.1,3939544659,56,Back,3939544663,141,50.7,3939544665,212,11.0,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
